alcaldia,colonia_crime,colonia_geo,match_type,matched
CUAUHTEMOC,San Miguel Chapultepec I Seccion,San Miguel Chapultepec I Seccion,cross_alcaldia,True
CUAUHTEMOC,San Rafael,San Rafael,direct,True
CUAUHTEMOC,San Simon Tolnahuac,San Simon Tolnahuac,direct,True
CUAUHTEMOC,Santa Anita,Santa Anita,cross_alcaldia,True
CUAUHTEMOC,Santa Maria Insurgentes,Santa Maria Insurgentes,direct,True
CUAUHTEMOC,Santa Maria La Ribera,Santa Maria La Ribera,direct,True
CUAUHTEMOC,Tabacalera,Tabacalera,direct,True
CUAUHTEMOC,Tlatilco,Tlatilco,cross_alcaldia,True
CUAUHTEMOC,Tlaxpana,Tlaxpana,cross_alcaldia,True
CUAUHTEMOC,Transito,Transito,direct,True
CUAUHTEMOC,Valle Gomez,Valle Gomez,direct,True
CUAUHTEMOC,Valle Gómez,Valle Gomez,direct,True
CUAUHTEMOC,Vallejo,Vallejo,cross_alcaldia,True
CUAUHTEMOC,Vallejo Poniente,Vallejo Poniente,cross_alcaldia,True
CUAUHTEMOC,Veronica Anzures,Veronica Anzures,cross_alcaldia,True
CUAUHTEMOC,Viaducto Piedad,Viaducto Piedad,cross_alcaldia,True
CUAUHTEMOC,Vista Alegre,Vista Alegre,direct,True
CUAUHTEMOC,Zona Centro,Zona Centro,cross_alcaldia,True
GUSTAVO A. MADERO,15 De Agosto,15 De Agosto,direct,True
GUSTAVO A. MADERO,25 De Julio,25 De Julio,direct,True
GUSTAVO A. MADERO,5to Tramo 20 De Noviembre,5to Tramo 20 De Noviembre,cross_alcaldia,True
GUSTAVO A. MADERO,6 De Junio,6 De Junio,direct,True
GUSTAVO A. MADERO,7 De Noviembre,7 De Noviembre,direct,True
GUSTAVO A. MADERO,Acueducto De Guadalupe,Acueducto De Guadalupe,direct,True
GUSTAVO A. MADERO,Ahuehuetes,Ahuehuetes,direct,True
GUSTAVO A. MADERO,Ampliacion Arboledas,Ampliacion Arboledas,direct,True
GUSTAVO A. MADERO,Ampliacion Benito Juarez,Ampliacion Benito Juarez,direct,True
GUSTAVO A. MADERO,Ampliación Benito Juárez,Ampliacion Benito Juarez,direct,True
GUSTAVO A. MADERO,Ampliacion Casas Aleman,Ampliacion Casas Aleman,direct,True
GUSTAVO A. MADERO,Ampliacion Castillo Grande,Ampliacion Castillo Grande,direct,True
GUSTAVO A. MADERO,Ampliacion Chalma De Guadalupe,Ampliacion Chalma De Guadalupe,direct,True
GUSTAVO A. MADERO,Ampliacion Cocoyotes,Ampliacion Cocoyotes,direct,True
GUSTAVO A. MADERO,Ampliacion Emiliano Zapata,Ampliacion Emiliano Zapata,direct,True
GUSTAVO A. MADERO,Ampliacion Gabriel Hernandez,Ampliacion Gabriel Hernandez,direct,True
GUSTAVO A. MADERO,Ampliacion Guadalupe Proletaria,Ampliacion Guadalupe Proletaria,direct,True
GUSTAVO A. MADERO,Ampliacion Malacates,Ampliacion Malacates,direct,True
GUSTAVO A. MADERO,Ampliacion Martires De Rio Blanco,Ampliacion Martires De Rio Blanco,direct,True
GUSTAVO A. MADERO,Ampliacion Panamericana,Ampliacion Panamericana,direct,True
GUSTAVO A. MADERO,Ampliacion Progreso Nacional,Ampliacion Progreso Nacional,direct,True
GUSTAVO A. MADERO,Ampliación Progreso Nacional,Ampliacion Progreso Nacional,direct,True
GUSTAVO A. MADERO,Ampliacion Providencia,Ampliacion Providencia,direct,True
GUSTAVO A. MADERO,Ampliacion San Juan De Aragon,Ampliacion San Juan De Aragon,direct,True
GUSTAVO A. MADERO,Ampliacion San Juan De Aragon Ctm,Ampliacion San Juan De Aragon,fuzzy_0.94,True
GUSTAVO A. MADERO,Ampliacion Simon Bolivar,Ampliacion Simon Bolivar,cross_alcaldia,True
GUSTAVO A. MADERO,Aquiles Serdan,Aquiles Serdan,cross_alcaldia,True
GUSTAVO A. MADERO,Aragon Inguaran,Aragon Inguaran,direct,True
GUSTAVO A. MADERO,Aragon La Villa,Aragon La Villa,direct,True
GUSTAVO A. MADERO,Aragón La Villa,Aragon La Villa,direct,True
GUSTAVO A. MADERO,Arboledas,Arboledas,direct,True
GUSTAVO A. MADERO,Arboledas De Cuautepec El Alto,,unmatched,False
GUSTAVO A. MADERO,Arpto Int De La Cd De Mex-Equipamiento,Arpto Int De La Cd De Mex-Equipamiento,cross_alcaldia,True
GUSTAVO A. MADERO,Barrio Candelaria Ticoman,Barrio Candelaria Ticoman,direct,True
GUSTAVO A. MADERO,Barrio Candelaria Ticomán,Barrio Candelaria Ticoman,direct,True
GUSTAVO A. MADERO,Barrio Guadalupe Ticoman,Barrio Guadalupe Ticoman,direct,True
GUSTAVO A. MADERO,Barrio La Laguna Ticoman,Barrio La Laguna Ticoman,direct,True
GUSTAVO A. MADERO,Barrio La Purisima Ticoman,Barrio La Purisima Ticoman,direct,True
GUSTAVO A. MADERO,Barrio San Juan Y Guadalupe Ticoman,Barrio San Juan Y Guadalupe Ticoman,direct,True
GUSTAVO A. MADERO,Barrio San Rafael Ticoman,Barrio San Rafael Ticoman,direct,True
GUSTAVO A. MADERO,Belisario Dominguez,Belisario Dominguez,direct,True
GUSTAVO A. MADERO,Benito Juarez,Benito Juarez,direct,True
GUSTAVO A. MADERO,Bondojito,Bondojito,direct,True
GUSTAVO A. MADERO,Campestre Aragon,Campestre Aragon,direct,True
GUSTAVO A. MADERO,Capultitlan,Capultitlan,direct,True
GUSTAVO A. MADERO,Castillo Chico,Castillo Chico,direct,True
GUSTAVO A. MADERO,Castillo Grande,Castillo Grande,direct,True
GUSTAVO A. MADERO,Castillo Grande I,Castillo Grande,fuzzy_0.94,True
GUSTAVO A. MADERO,Cerro Del Guerrero,Cerro Del Guerrero,direct,True
GUSTAVO A. MADERO,Cerro Los Gachupines,Cerro Los Gachupines,direct,True
GUSTAVO A. MADERO,Chalma De Guadalupe,Chalma De Guadalupe,direct,True
GUSTAVO A. MADERO,Churubusco Tepeyac,Churubusco Tepeyac,direct,True
GUSTAVO A. MADERO,Cocoyotes,Cocoyotes,direct,True
GUSTAVO A. MADERO,Coltongo,Coltongo,cross_alcaldia,True
GUSTAVO A. MADERO,Compositores Mexicanos,Compositores Mexicanos,direct,True
GUSTAVO A. MADERO,Constitucion De La Republica,Constitucion De La Republica,direct,True
GUSTAVO A. MADERO,C T M Aragon,C T M Aragon,direct,True
GUSTAVO A. MADERO,C T M Atzacoalco,C T M Atzacoalco,direct,True
GUSTAVO A. MADERO,C.T.M. Atzacoalco,C T M Atzacoalco,fuzzy_0.93,True
GUSTAVO A. MADERO,C T M El Risco,C T M El Risco,direct,True
GUSTAVO A. MADERO,C.T.M. El Risco,C T M El Risco,fuzzy_0.92,True
GUSTAVO A. MADERO,Cuautepec Barrio Alto,Cuautepec Barrio Alto,direct,True
GUSTAVO A. MADERO,Cuautepec De Madero,Cuautepec De Madero,direct,True
GUSTAVO A. MADERO,Cuchilla Del Tesoro,Cuchilla Del Tesoro,direct,True
GUSTAVO A. MADERO,Cuchilla La Joya,Cuchilla La Joya,direct,True
GUSTAVO A. MADERO,Defensores De La Republica,Defensores De La Republica,direct,True
GUSTAVO A. MADERO,Del Bosque,Del Bosque,direct,True
GUSTAVO A. MADERO,Del Carmen,Del Carmen,direct,True
GUSTAVO A. MADERO,Del Obrero,Del Obrero,direct,True
GUSTAVO A. MADERO,Dinamita,Dinamita,direct,True
GUSTAVO A. MADERO,D M Nacional,D M Nacional,direct,True
GUSTAVO A. MADERO,Ejidos San Juan De Aragon 1a Seccion,,unmatched,False
GUSTAVO A. MADERO,El Arbolillo,El Arbolillo,direct,True
GUSTAVO A. MADERO,El Coyol,El Coyol,direct,True
GUSTAVO A. MADERO,El Olivo,El Olivo,direct,True
GUSTAVO A. MADERO,El Tepetatal,El Tepetatal,direct,True
GUSTAVO A. MADERO,Emiliano Zapata,Emiliano Zapata,direct,True
GUSTAVO A. MADERO,Estanzuela,Estanzuela,direct,True
GUSTAVO A. MADERO,Estrella,Estrella,direct,True
GUSTAVO A. MADERO,Ex Ejido San Juan De Aragon Sector 32,Ex Ejido San Juan De Aragon Sector 32,direct,True
GUSTAVO A. MADERO,Ex Ejido San Juan De Aragon Sector 33,Ex Ejido San Juan De Aragon Sector 33,direct,True
GUSTAVO A. MADERO,Ex Escuela De Tiro,Ex Escuela De Tiro,direct,True
GUSTAVO A. MADERO,Faja De Oro,Faja De Oro,direct,True
GUSTAVO A. MADERO,Felipe Angeles,Felipe Angeles,cross_alcaldia,True
GUSTAVO A. MADERO,Fernando Casas Aleman,Fernando Casas Aleman,direct,True
GUSTAVO A. MADERO,Ferrocarrilera,Ferrocarrilera,direct,True
GUSTAVO A. MADERO,Forestal,Forestal,direct,True
GUSTAVO A. MADERO,Forestal I,Forestal I,direct,True
GUSTAVO A. MADERO,Forestal Ii,Forestal Ii,direct,True
GUSTAVO A. MADERO,Gabriel Hernandez,Gabriel Hernandez,direct,True
GUSTAVO A. MADERO,General Felipe Berriozabal,General Felipe Berriozabal,direct,True
GUSTAVO A. MADERO,Gertrudis Sanchez 1a Seccion,Gertrudis Sanchez 1a Seccion,direct,True
GUSTAVO A. MADERO,Gertrudis Sanchez 2a Seccion,Gertrudis Sanchez 2a Seccion,direct,True
GUSTAVO A. MADERO,Gertrudis Sanchez 3a Seccion,Gertrudis Sanchez 3a Seccion,direct,True
GUSTAVO A. MADERO,Granjas Modernas,Granjas Modernas,direct,True
GUSTAVO A. MADERO,Guadalupe Insurgentes,Guadalupe Insurgentes,direct,True
GUSTAVO A. MADERO,Guadalupe Proletaria,Guadalupe Proletaria,direct,True
GUSTAVO A. MADERO,Guadalupe Tepeyac,Guadalupe Tepeyac,direct,True
GUSTAVO A. MADERO,Guadalupe Victoria,Guadalupe Victoria,direct,True
GUSTAVO A. MADERO,Guadalupe Victoria Cuautepec,Guadalupe Victoria Cuautepec,direct,True
GUSTAVO A. MADERO,Heroe De Nacozari,Heroe De Nacozari,direct,True
GUSTAVO A. MADERO,Heroes De Cerro Prieto,Heroes De Cerro Prieto,direct,True
GUSTAVO A. MADERO,Heroes De Chapultepec,Heroes De Chapultepec,direct,True
GUSTAVO A. MADERO,Indeco,Indeco,direct,True
GUSTAVO A. MADERO,Industrial,Industrial,direct,True
GUSTAVO A. MADERO,Industrial Vallejo,Industrial Vallejo,cross_alcaldia,True
GUSTAVO A. MADERO,Jorge Negrete,Jorge Negrete,direct,True
GUSTAVO A. MADERO,Juan Gonzalez Romero,Juan Gonzalez Romero,direct,True
GUSTAVO A. MADERO,Juan González Romero,Juan Gonzalez Romero,direct,True
GUSTAVO A. MADERO,Juventino Rosas,Juventino Rosas,direct,True
GUSTAVO A. MADERO,La Casilda,La Casilda,direct,True
GUSTAVO A. MADERO,La Cruz,La Cruz,direct,True
GUSTAVO A. MADERO,La Esmeralda,La Esmeralda,direct,True
GUSTAVO A. MADERO,La Forestal 2,,unmatched,False
